experiment,dataset,model,cond_class,stratum,proxy,quartile,n,n_pb_ne_anchor,n_numeric_anchor,adopt_rate,direction_follow_rate,exact_match_b_in_quartile
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S4,entropy_top_k,Q1,39,39,39,0.02564102564102564,0.1794871794871795,0.48717948717948717
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S4,entropy_top_k,Q2,38,38,35,0.05263157894736842,0.22857142857142856,0.18421052631578946
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S4,entropy_top_k,Q3,38,38,38,0.05263157894736842,0.23684210526315788,0.13157894736842105
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S4,entropy_top_k,Q4,38,38,34,0.13157894736842105,0.23529411764705882,0.10526315789473684
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S5,softmax_top1_prob,Q1,15,15,15,0.0,0.2,0.6666666666666666
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S5,softmax_top1_prob,Q2,14,14,13,0.07142857142857142,0.3076923076923077,0.2857142857142857
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S5,softmax_top1_prob,Q3,15,15,13,0.0,0.3076923076923077,0.06666666666666667
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S5,softmax_top1_prob,Q4,14,14,14,0.0,0.14285714285714285,0.14285714285714285
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S5,top1_minus_top2_margin,Q1,39,39,35,0.0,0.22857142857142856,0.1794871794871795
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S5,top1_minus_top2_margin,Q2,38,38,36,0.07894736842105263,0.25,0.2631578947368421
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S5,top1_minus_top2_margin,Q3,38,38,36,0.02631578947368421,0.1111111111111111,0.18421052631578946
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S5,top1_minus_top2_margin,Q4,38,38,36,0.05263157894736842,0.3055555555555556,0.2894736842105263
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S5,entropy_top_k,Q1,39,39,39,0.0,0.15384615384615385,0.48717948717948717
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S5,entropy_top_k,Q2,38,38,35,0.02631578947368421,0.22857142857142856,0.18421052631578946
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S5,entropy_top_k,Q3,38,38,38,0.05263157894736842,0.23684210526315788,0.13157894736842105
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S5,entropy_top_k,Q4,38,38,31,0.07894736842105263,0.2903225806451613,0.10526315789473684
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,a,S1,softmax_top1_prob,Q1,37,24,37,0.0,0.0,1.0
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,a,S1,softmax_top1_prob,Q2,36,29,36,0.0,0.0,0.7777777777777778
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,a,S1,softmax_top1_prob,Q3,36,25,36,0.12,0.16666666666666666,0.3333333333333333
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,a,S1,softmax_top1_prob,Q4,36,31,35,0.25806451612903225,0.34285714285714286,0.19444444444444445
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,a,S1,top1_minus_top2_margin,Q1,158,139,157,0.04316546762589928,0.07643312101910828,0.6329113924050633
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,a,S1,top1_minus_top2_margin,Q2,158,132,157,0.045454545454545456,0.05732484076433121,0.7278481012658228
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,a,S1,top1_minus_top2_margin,Q3,158,133,157,0.03007518796992481,0.11464968152866242,0.6329113924050633
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,a,S1,top1_minus_top2_margin,Q4,158,137,157,0.029197080291970802,0.1337579617834395,0.5569620253164557
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,a,S1,entropy_top_k,Q1,158,132,157,0.0,0.0,0.7974683544303798
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,a,S1,entropy_top_k,Q2,158,137,158,0.014598540145985401,0.02531645569620253,0.8227848101265823
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,a,S1,entropy_top_k,Q3,158,130,158,0.015384615384615385,0.04430379746835443,0.7468354430379747
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,a,S1,entropy_top_k,Q4,158,142,155,0.11267605633802817,0.3161290322580645,0.18354430379746836
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,softmax_top1_prob,Q1,37,24,37,0.0,0.0,1.0
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,softmax_top1_prob,Q2,36,29,36,0.0,0.0,0.7777777777777778
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,softmax_top1_prob,Q3,36,25,35,0.08,0.14285714285714285,0.3333333333333333
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,softmax_top1_prob,Q4,36,31,35,0.1935483870967742,0.22857142857142856,0.19444444444444445
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,top1_minus_top2_margin,Q1,158,139,155,0.02877697841726619,0.07096774193548387,0.6329113924050633
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,top1_minus_top2_margin,Q2,158,132,156,0.015151515151515152,0.04487179487179487,0.7278481012658228
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,top1_minus_top2_margin,Q3,158,133,157,0.015037593984962405,0.07643312101910828,0.6329113924050633
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,top1_minus_top2_margin,Q4,158,137,156,0.029197080291970802,0.12179487179487179,0.5569620253164557
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,entropy_top_k,Q1,158,132,157,0.0,0.006369426751592357,0.7974683544303798
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,entropy_top_k,Q2,158,137,158,0.0,0.006329113924050633,0.8227848101265823
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,entropy_top_k,Q3,158,130,157,0.015384615384615385,0.050955414012738856,0.7468354430379747
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,entropy_top_k,Q4,158,142,152,0.07042253521126761,0.2565789473684211,0.18354430379746836
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,softmax_top1_prob,Q1,42,37,38,0.0,0.02631578947368421,0.6428571428571429
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,softmax_top1_prob,Q2,41,31,40,0.0967741935483871,0.075,0.3170731707317073
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,softmax_top1_prob,Q3,41,38,40,0.0,0.15,0.12195121951219512
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,softmax_top1_prob,Q4,41,30,41,0.1,0.12195121951219512,0.2926829268292683
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,top1_minus_top2_margin,Q1,158,154,143,0.006493506493506494,0.11888111888111888,0.2468354430379747
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,top1_minus_top2_margin,Q2,158,150,146,0.02666666666666667,0.14383561643835616,0.2911392405063291
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,top1_minus_top2_margin,Q3,158,141,145,0.04964539007092199,0.2,0.3860759493670886
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,top1_minus_top2_margin,Q4,158,129,152,0.031007751937984496,0.14473684210526316,0.4430379746835443
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,entropy_top_k,Q1,158,132,157,0.007575757575757576,0.03184713375796178,0.740506329113924
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,entropy_top_k,Q2,158,133,154,0.045112781954887216,0.09740259740259741,0.4177215189873418
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,entropy_top_k,Q3,158,153,156,0.032679738562091505,0.2692307692307692,0.13924050632911392
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,entropy_top_k,Q4,158,156,119,0.02564102564102564,0.226890756302521,0.06962025316455696
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,softmax_top1_prob,Q1,42,37,38,0.02702702702702703,0.02631578947368421,0.6428571428571429
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,softmax_top1_prob,Q2,41,31,40,0.06451612903225806,0.075,0.3170731707317073
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,softmax_top1_prob,Q3,41,38,40,0.0,0.1,0.12195121951219512
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,softmax_top1_prob,Q4,41,30,41,0.03333333333333333,0.04878048780487805,0.2926829268292683
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,top1_minus_top2_margin,Q1,158,154,143,0.006493506493506494,0.09090909090909091,0.2468354430379747
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,top1_minus_top2_margin,Q2,158,150,146,0.013333333333333334,0.1232876712328767,0.2911392405063291
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,top1_minus_top2_margin,Q3,158,141,144,0.0,0.1388888888888889,0.3860759493670886
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,top1_minus_top2_margin,Q4,158,129,151,0.015503875968992248,0.10596026490066225,0.4430379746835443
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,entropy_top_k,Q1,158,132,157,0.015151515151515152,0.01910828025477707,0.740506329113924
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,entropy_top_k,Q2,158,133,154,0.007518796992481203,0.07792207792207792,0.4177215189873418
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,entropy_top_k,Q3,158,153,156,0.006535947712418301,0.1987179487179487,0.13924050632911392
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,entropy_top_k,Q4,158,156,117,0.00641025641025641,0.1794871794871795,0.06962025316455696
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,softmax_top1_prob,Q1,36,27,36,0.0,0.0,1.0
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,softmax_top1_prob,Q2,36,25,36,0.0,0.0,0.9722222222222222
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,softmax_top1_prob,Q3,36,27,36,0.037037037037037035,0.08333333333333333,0.6666666666666666
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,softmax_top1_prob,Q4,36,28,36,0.14285714285714285,0.2222222222222222,0.2222222222222222
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,top1_minus_top2_margin,Q1,158,139,156,0.014388489208633094,0.038461538461538464,0.8481012658227848
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,top1_minus_top2_margin,Q2,158,124,154,0.008064516129032258,0.03896103896103896,0.8417721518987342
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,top1_minus_top2_margin,Q3,158,133,154,0.022556390977443608,0.032467532467532464,0.7911392405063291
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,top1_minus_top2_margin,Q4,158,138,149,0.021739130434782608,0.09395973154362416,0.5506329113924051
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,entropy_top_k,Q1,158,142,158,0.0,0.0,0.9873417721518988
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,entropy_top_k,Q2,158,127,158,0.0,0.0,0.9620253164556962
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,entropy_top_k,Q3,158,131,154,0.007633587786259542,0.012987012987012988,0.7658227848101266
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,entropy_top_k,Q4,158,134,143,0.05970149253731343,0.20279720279720279,0.31645569620253167
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,softmax_top1_prob,Q1,36,27,36,0.0,0.0,1.0
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,softmax_top1_prob,Q2,36,25,36,0.0,0.0,0.9722222222222222
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,softmax_top1_prob,Q3,36,27,36,0.037037037037037035,0.08333333333333333,0.6666666666666666
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,softmax_top1_prob,Q4,36,28,36,0.14285714285714285,0.2222222222222222,0.2222222222222222
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,top1_minus_top2_margin,Q1,158,139,156,0.014388489208633094,0.03205128205128205,0.8481012658227848
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,top1_minus_top2_margin,Q2,158,124,154,0.008064516129032258,0.032467532467532464,0.8417721518987342
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,top1_minus_top2_margin,Q3,158,133,153,0.007518796992481203,0.0196078431372549,0.7911392405063291
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,top1_minus_top2_margin,Q4,158,138,149,0.021739130434782608,0.10067114093959731,0.5506329113924051
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,entropy_top_k,Q1,158,142,158,0.0,0.0,0.9873417721518988
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,entropy_top_k,Q2,158,127,158,0.0,0.0,0.9620253164556962
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,entropy_top_k,Q3,158,131,154,0.007633587786259542,0.012987012987012988,0.7658227848101266
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,entropy_top_k,Q4,158,134,142,0.04477611940298507,0.18309859154929578,0.31645569620253167
experiment_e5e_tallyqa_full,TallyQA,llava-next-interleaved-7b,a,S1,softmax_top1_prob,Q1,9453,8144,9453,0.0002455795677799607,0.0020099439331429177,0.9540886491061039
experiment_e5e_tallyqa_full,TallyQA,llava-next-interleaved-7b,a,S1,softmax_top1_prob,Q2,9452,8167,9452,0.004163095383861884,0.010368176047397376,0.8486034701650444
experiment_e5e_tallyqa_full,TallyQA,llava-next-interleaved-7b,a,S1,softmax_top1_prob,Q3,9453,8164,9453,0.02584517393434591,0.0683380937268592,0.6385274516026658
experiment_e5e_tallyqa_full,TallyQA,llava-next-interleaved-7b,a,S1,softmax_top1_prob,Q4,9452,8212,9439,0.07172430589381393,0.16601334887170252,0.4189589504866695
experiment_e5e_tallyqa_full,TallyQA,llava-next-interleaved-7b,a,S1,top1_minus_top2_margin,Q1,9562,8321,9560,0.01850739093858911,0.05052301255230125,0.6154570173603848
experiment_e5e_tallyqa_full,TallyQA,llava-next-interleaved-7b,a,S1,top1_minus_top2_margin,Q2,9561,8331,9558,0.024246789100948265,0.0628792634442352,0.665620750967472
experiment_e5e_tallyqa_full,TallyQA,llava-next-interleaved-7b,a,S1,top1_minus_top2_margin,Q3,9561,8281,9555,0.02741214829126917,0.07127158555729984,0.7116410417320364
experiment_e5e_tallyqa_full,TallyQA,llava-next-interleaved-7b,a,S1,top1_minus_top2_margin,Q4,9561,8169,9558,0.03574488921532623,0.0778405524168236,0.834954502667085
experiment_e5e_tallyqa_full,TallyQA,llava-next-interleaved-7b,a,S1,entropy_top_k,Q1,9562,8237,9562,0.0002428068471530897,0.002300773896674336,0.959527295544865
experiment_e5e_tallyqa_full,TallyQA,llava-next-interleaved-7b,a,S1,entropy_top_k,Q2,9561,8229,9560,0.008992587191639324,0.021757322175732216,0.8499110971655685
experiment_e5e_tallyqa_full,TallyQA,llava-next-interleaved-7b,a,S1,entropy_top_k,Q3,9561,8237,9560,0.04613330095908705,0.10951882845188285,0.6157305721158874
experiment_e5e_tallyqa_full,TallyQA,llava-next-interleaved-7b,a,S1,entropy_top_k,Q4,9561,8399,9549,0.04988689129658293,0.1290187454183684,0.40246836105009937
experiment_e5e_tallyqa_full,TallyQA,llava-next-interleaved-7b,m,S1,softmax_top1_prob,Q1,9453,8144,9453,0.0002455795677799607,0.0014810113191579392,0.9540886491061039
experiment_e5e_tallyqa_full,TallyQA,llava-next-interleaved-7b,m,S1,softmax_top1_prob,Q2,9452,8167,9452,0.0025713236194441044,0.009098603470165044,0.8486034701650444
experiment_e5e_tallyqa_full,TallyQA,llava-next-interleaved-7b,m,S1,softmax_top1_prob,Q3,9453,8164,9453,0.018250857422831945,0.06199090235903946,0.6385274516026658
experiment_e5e_tallyqa_full,TallyQA,llava-next-interleaved-7b,m,S1,softmax_top1_prob,Q4,9452,8212,9438,0.035679493424257185,0.13901250264886628,0.4189589504866695
experiment_e5e_tallyqa_full,TallyQA,llava-next-interleaved-7b,m,S1,top1_minus_top2_margin,Q1,9562,8321,9560,0.012618675639947122,0.04445606694560669,0.6154570173603848
experiment_e5e_tallyqa_full,TallyQA,llava-next-interleaved-7b,m,S1,top1_minus_top2_margin,Q2,9561,8331,9559,0.014043932301044292,0.0546082226174286,0.665620750967472
experiment_e5e_tallyqa_full,TallyQA,llava-next-interleaved-7b,m,S1,top1_minus_top2_margin,Q3,9561,8281,9556,0.0169061707523246,0.06331100879028882,0.7116410417320364
experiment_e5e_tallyqa_full,TallyQA,llava-next-interleaved-7b,m,S1,top1_minus_top2_margin,Q4,9561,8169,9555,0.014322438486962909,0.06321297749869179,0.834954502667085
experiment_e5e_tallyqa_full,TallyQA,llava-next-interleaved-7b,m,S1,entropy_top_k,Q1,9562,8237,9562,0.0002428068471530897,0.0017778707383392595,0.959527295544865
experiment_e5e_tallyqa_full,TallyQA,llava-next-interleaved-7b,m,S1,entropy_top_k,Q2,9561,8229,9559,0.004374772147283996,0.019144261952087037,0.8499110971655685
experiment_e5e_tallyqa_full,TallyQA,llava-next-interleaved-7b,m,S1,entropy_top_k,Q3,9561,8237,9559,0.02391647444457934,0.09279213306831259,0.6157305721158874
experiment_e5e_tallyqa_full,TallyQA,llava-next-interleaved-7b,m,S1,entropy_top_k,Q4,9561,8399,9550,0.02905107750922729,0.11193717277486911,0.40246836105009937
experiment_e5e_tallyqa_full,TallyQA,qwen2.5-vl-7b-instruct,a,S1,softmax_top1_prob,Q1,9517,8145,9517,0.00012277470841006753,0.0012609015446043922,0.9928548912472418
experiment_e5e_tallyqa_full,TallyQA,qwen2.5-vl-7b-instruct,a,S1,softmax_top1_prob,Q2,9517,8140,9517,0.0007371007371007371,0.0028370284753598822,0.9634338552064726
experiment_e5e_tallyqa_full,TallyQA,qwen2.5-vl-7b-instruct,a,S1,softmax_top1_prob,Q3,9517,8310,9517,0.005054151624548736,0.010822738257854366,0.8006724808237891
experiment_e5e_tallyqa_full,TallyQA,qwen2.5-vl-7b-instruct,a,S1,softmax_top1_prob,Q4,9517,8339,9517,0.03561578126873726,0.09687926867710413,0.46926552485026796
experiment_e5e_tallyqa_full,TallyQA,qwen2.5-vl-7b-instruct,a,S1,top1_minus_top2_margin,Q1,9562,8197,9562,0.0017079419299743809,0.004915289688349717,0.9687303911315625
experiment_e5e_tallyqa_full,TallyQA,qwen2.5-vl-7b-instruct,a,S1,top1_minus_top2_margin,Q2,9561,8340,9561,0.008273381294964029,0.0209183139838929,0.8414391800020918
experiment_e5e_tallyqa_full,TallyQA,qwen2.5-vl-7b-instruct,a,S1,top1_minus_top2_margin,Q3,9561,8370,9561,0.015053763440860216,0.042045811107624724,0.7087124777742914
experiment_e5e_tallyqa_full,TallyQA,qwen2.5-vl-7b-instruct,a,S1,top1_minus_top2_margin,Q4,9561,8197,9561,0.01695742344760278,0.04821671373287313,0.6923961928668549
experiment_e5e_tallyqa_full,TallyQA,qwen2.5-vl-7b-instruct,a,S1,entropy_top_k,Q1,9562,8143,9562,0.0006140243153628884,0.002091612633340305,0.9888098724116293
experiment_e5e_tallyqa_full,TallyQA,qwen2.5-vl-7b-instruct,a,S1,entropy_top_k,Q2,9561,8217,9561,0.00024339783375927954,0.0018826482585503608,0.9650664156468989
experiment_e5e_tallyqa_full,TallyQA,qwen2.5-vl-7b-instruct,a,S1,entropy_top_k,Q3,9561,8356,9561,0.005265677357587362,0.011295889551302165,0.7981382700554336
experiment_e5e_tallyqa_full,TallyQA,qwen2.5-vl-7b-instruct,a,S1,entropy_top_k,Q4,9561,8388,9561,0.03540772532188841,0.10082627340236378,0.4592615835163686
experiment_e5e_tallyqa_full,TallyQA,qwen2.5-vl-7b-instruct,m,S1,softmax_top1_prob,Q1,9517,8145,9517,0.00012277470841006753,0.0013659766733214247,0.9928548912472418
experiment_e5e_tallyqa_full,TallyQA,qwen2.5-vl-7b-instruct,m,S1,softmax_top1_prob,Q2,9517,8140,9517,0.0008599508599508599,0.0034674792476620782,0.9634338552064726
experiment_e5e_tallyqa_full,TallyQA,qwen2.5-vl-7b-instruct,m,S1,softmax_top1_prob,Q3,9517,8310,9517,0.00457280385078219,0.011978564673741726,0.8006724808237891
experiment_e5e_tallyqa_full,TallyQA,qwen2.5-vl-7b-instruct,m,S1,softmax_top1_prob,Q4,9517,8339,9517,0.036814965823240196,0.09898077125144478,0.46926552485026796
experiment_e5e_tallyqa_full,TallyQA,qwen2.5-vl-7b-instruct,m,S1,top1_minus_top2_margin,Q1,9562,8197,9562,0.001829937782115408,0.0055427734783518095,0.9687303911315625
experiment_e5e_tallyqa_full,TallyQA,qwen2.5-vl-7b-instruct,m,S1,top1_minus_top2_margin,Q2,9561,8340,9561,0.008273381294964029,0.020604539274134505,0.8414391800020918
experiment_e5e_tallyqa_full,TallyQA,qwen2.5-vl-7b-instruct,m,S1,top1_minus_top2_margin,Q3,9561,8370,9561,0.015531660692951015,0.04528814977512813,0.7087124777742914
experiment_e5e_tallyqa_full,TallyQA,qwen2.5-vl-7b-instruct,m,S1,top1_minus_top2_margin,Q4,9561,8197,9561,0.017079419299743808,0.048112122162953665,0.6923961928668549
experiment_e5e_tallyqa_full,TallyQA,qwen2.5-vl-7b-instruct,m,S1,entropy_top_k,Q1,9562,8143,9562,0.0006140243153628884,0.0024053545283413513,0.9888098724116293
experiment_e5e_tallyqa_full,TallyQA,qwen2.5-vl-7b-instruct,m,S1,entropy_top_k,Q2,9561,8217,9561,0.0003650967506389193,0.0021964229683087543,0.9650664156468989
experiment_e5e_tallyqa_full,TallyQA,qwen2.5-vl-7b-instruct,m,S1,entropy_top_k,Q3,9561,8356,9561,0.004547630445189086,0.012446396820416275,0.7981382700554336
experiment_e5e_tallyqa_full,TallyQA,qwen2.5-vl-7b-instruct,m,S1,entropy_top_k,Q4,9561,8388,9561,0.03671912255603243,0.1024997385210752,0.4592615835163686
